"Date","Price","Open","High","Low","Vol.","Change %"
"07/08/2003","20.32","20.32","20.32","20.32","","-3.56%"
"06/08/2003","21.07","21.07","21.07","21.07","","2.98%"
"05/08/2003","20.46","20.46","20.46","20.46","","-0.63%"
"04/08/2003","20.59","20.59","20.59","20.59","","5.54%"
"01/08/2003","19.51","19.51","19.51","19.51","","-2.69%"
"31/07/2003","20.05","20.05","20.05","20.05","","-0.20%"
"30/07/2003","20.09","20.09","20.09","20.09","","3.29%"
"29/07/2003","19.45","19.45","19.45","19.45","","-1.57%"
"28/07/2003","19.76","19.76","19.76","19.76","","-0.75%"
"25/07/2003","19.91","19.91","19.91","19.91","","0.45%"
"24/07/2003","19.82","19.82","19.82","19.82","","-1.59%"
"23/07/2003","20.14","20.14","20.14","20.14","","0.65%"
"22/07/2003","20.01","20.01","20.01","20.01","","-2.68%"
"21/07/2003","20.56","20.56","20.56","20.56","","2.03%"
"18/07/2003","20.15","20.15","20.15","20.15","","-0.30%"
"17/07/2003","20.21","20.21","20.21","20.21","","3.75%"
"16/07/2003","19.48","19.48","19.48","19.48","","-1.12%"
"15/07/2003","19.70","19.70","19.70","19.70","","3.25%"
"14/07/2003","19.08","19.08","19.08","19.08","","-1.14%"
"11/07/2003","19.30","19.30","19.30","19.30","","-1.28%"
"10/07/2003","19.55","19.55","19.55","19.55","","-1.91%"
"09/07/2003","19.93","19.93","19.93","19.93","","-2.26%"
"08/07/2003","20.39","20.39","20.39","20.39","","-1.40%"
"07/07/2003","20.68","20.68","20.68","20.68","","1.57%"
"04/07/2003","20.36","20.36","20.36","20.36","","-0.05%"
"03/07/2003","20.37","20.37","20.37","20.37","","-0.34%"
"02/07/2003","20.44","20.44","20.44","20.44","","1.89%"
"30/06/2003","20.06","20.06","20.06","20.06","","3.72%"
"27/06/2003","19.34","19.34","19.34","19.34","","-0.10%"
"26/06/2003","19.36","19.36","19.36","19.36","","-0.92%"
"25/06/2003","19.54","19.54","19.54","19.54","","0.31%"
"24/06/2003","19.48","19.48","19.48","19.48","","2.53%"
"23/06/2003","19.00","19.00","19.00","19.00","","1.77%"
"20/06/2003","18.67","18.67","18.67","18.67","","-2.35%"
"19/06/2003","19.12","19.12","19.12","19.12","","-1.29%"
"18/06/2003","19.37","19.37","19.37","19.37","","-1.27%"
"17/06/2003","19.62","19.62","19.62","19.62","","-0.81%"
"16/06/2003","19.78","19.78","19.78","19.78","","5.72%"
"13/06/2003","18.71","18.71","18.71","18.71","","-5.31%"
"12/06/2003","19.76","19.76","19.76","19.76","","-1.05%"
"11/06/2003","19.97","19.97","19.97","19.97","","-1.82%"
"10/06/2003","20.34","20.34","20.34","20.34","","2.68%"
"09/06/2003","19.81","19.81","19.81","19.81","","1.33%"
"06/06/2003","19.55","19.55","19.55","19.55","","-0.96%"
"05/06/2003","19.74","19.74","19.74","19.74","","1.18%"
"03/06/2003","19.51","19.51","19.51","19.51","","2.04%"
"02/06/2003","19.12","19.12","19.12","19.12","","0.00%"
"30/05/2003","19.12","19.12","19.12","19.12","","-3.43%"
"29/05/2003","19.80","19.80","19.80","19.80","","1.28%"
"28/05/2003","19.55","19.55","19.55","19.55","","5.85%"
"27/05/2003","18.47","18.47","18.47","18.47","","5.36%"
"26/05/2003","17.53","17.53","17.53","17.53","","-1.30%"
"23/05/2003","17.76","17.76","17.76","17.76","","-0.17%"
"22/05/2003","17.79","17.79","17.79","17.79","","-0.06%"
"21/05/2003","17.80","17.80","17.80","17.80","","2.30%"
"20/05/2003","17.40","17.40","17.40","17.40","","1.34%"
"19/05/2003","17.17","17.17","17.17","17.17","","1.36%"
"16/05/2003","16.94","16.94","16.94","16.94","","-2.31%"
"15/05/2003","17.34","17.34","17.34","17.34","","-1.48%"
"14/05/2003","17.60","17.60","17.60","17.60","","1.32%"
"13/05/2003","17.37","17.37","17.37","17.37","","1.58%"
"12/05/2003","17.10","17.10","17.10","17.10","","-0.87%"
"09/05/2003","17.25","17.25","17.25","17.25","","-5.17%"
"07/05/2003","18.19","18.19","18.19","18.19","","-1.36%"
"06/05/2003","18.44","18.44","18.44","18.44","","-4.01%"
"05/05/2003","19.21","19.21","19.21","19.21","","-0.52%"
"02/05/2003","19.31","19.31","19.31","19.31","","-7.12%"
"30/04/2003","20.79","20.79","20.79","20.79","","0.19%"
"29/04/2003","20.75","20.75","20.75","20.75","","-3.44%"
"28/04/2003","21.49","21.49","21.49","21.49","","5.14%"
"25/04/2003","20.44","20.44","20.44","20.44","","1.54%"
"24/04/2003","20.13","20.13","20.13","20.13","","-3.27%"
"23/04/2003","20.81","20.81","20.81","20.81","","-0.81%"
"22/04/2003","20.98","20.98","20.98","20.98","","4.95%"
"17/04/2003","19.99","19.99","19.99","19.99","","-0.45%"
"16/04/2003","20.08","20.08","20.08","20.08","","-2.57%"
"15/04/2003","20.61","20.61","20.61","20.61","","-3.69%"
"14/04/2003","21.40","21.40","21.40","21.40","","3.23%"
"11/04/2003","20.73","20.73","20.73","20.73","","-2.49%"
"10/04/2003","21.26","21.26","21.26","21.26","","-2.03%"
"09/04/2003","21.70","21.70","21.70","21.70","","0.65%"
"08/04/2003","21.56","21.56","21.56","21.56","","-0.83%"
"07/04/2003","21.74","21.74","21.74","21.74","","-4.86%"
"04/04/2003","22.85","22.85","22.85","22.85","","0.04%"
"03/04/2003","22.84","22.84","22.84","22.84","","-1.42%"
"02/04/2003","23.17","23.17","23.17","23.17","","-1.53%"
"01/04/2003","23.53","23.53","23.53","23.53","","-3.21%"
"31/03/2003","24.31","24.31","24.31","24.31","","8.58%"
"28/03/2003","22.39","22.39","22.39","22.39","","-5.53%"
"27/03/2003","23.70","23.70","23.70","23.70","","5.47%"
"26/03/2003","22.47","22.47","22.47","22.47","","-1.92%"
"25/03/2003","22.91","22.91","22.91","22.91","","-3.78%"
"24/03/2003","23.81","23.81","23.81","23.81","","5.35%"
"21/03/2003","22.60","22.60","22.60","22.60","","0.36%"
"20/03/2003","22.52","22.52","22.52","22.52","","5.23%"
"19/03/2003","21.40","21.40","21.40","21.40","","-2.77%"
"18/03/2003","22.01","22.01","22.01","22.01","","-3.59%"
"17/03/2003","22.83","22.83","22.83","22.83","","9.39%"
"14/03/2003","20.87","20.87","20.87","20.87","","-0.67%"
"13/03/2003","21.01","21.01","21.01","21.01","","-3.62%"
"12/03/2003","21.80","21.80","21.80","21.80","","-1.49%"
"11/03/2003","22.13","22.13","22.13","22.13","","0.82%"
"10/03/2003","21.95","21.95","21.95","21.95","","4.28%"
"07/03/2003","21.05","21.05","21.05","21.05","","1.64%"
"06/03/2003","20.71","20.71","20.71","20.71","","4.60%"
"05/03/2003","19.80","19.80","19.80","19.80","","1.18%"
"04/03/2003","19.57","19.57","19.57","19.57","","2.03%"
"03/03/2003","19.18","19.18","19.18","19.18","","3.06%"
"28/02/2003","18.61","18.61","18.61","18.61","","-1.95%"
"27/02/2003","18.98","18.98","18.98","18.98","","-4.62%"
"26/02/2003","19.90","19.90","19.90","19.90","","-1.63%"
"25/02/2003","20.23","20.23","20.23","20.23","","0.20%"
"24/02/2003","20.19","20.19","20.19","20.19","","2.64%"
"21/02/2003","19.67","19.67","19.67","19.67","","-5.30%"
"20/02/2003","20.77","20.77","20.77","20.77","","-1.38%"
"19/02/2003","21.06","21.06","21.06","21.06","","-2.73%"
"18/02/2003","21.65","21.65","21.65","21.65","","-2.57%"
"17/02/2003","22.22","22.22","22.22","22.22","","-0.04%"
"14/02/2003","22.23","22.23","22.23","22.23","","1.69%"
"13/02/2003","21.86","21.86","21.86","21.86","","1.49%"
"12/02/2003","21.54","21.54","21.54","21.54","","-2.75%"
"11/02/2003","22.15","22.15","22.15","22.15","","-3.11%"
"10/02/2003","22.86","22.86","22.86","22.86","","1.96%"
"07/02/2003","22.42","22.42","22.42","22.42","","-5.20%"
"06/02/2003","23.65","23.65","23.65","23.65","","-2.59%"
"05/02/2003","24.28","24.28","24.28","24.28","","2.88%"
"04/02/2003","23.60","23.60","23.60","23.60","","3.69%"
"30/01/2003","22.76","22.76","22.76","22.76","","0.89%"
"29/01/2003","22.56","22.56","22.56","22.56","","2.41%"
"28/01/2003","22.03","22.03","22.03","22.03","","-0.45%"
"27/01/2003","22.13","22.13","22.13","22.13","","9.34%"
"24/01/2003","20.24","20.24","20.24","20.24","","4.12%"
"23/01/2003","19.44","19.44","19.44","19.44","","7.88%"
"22/01/2003","18.02","18.02","18.02","18.02","","-3.48%"
"21/01/2003","18.67","18.67","18.67","18.67","","0.43%"
"20/01/2003","18.59","18.59","18.59","18.59","","1.64%"
"17/01/2003","18.29","18.29","18.29","18.29","","4.51%"
"16/01/2003","17.50","17.50","17.50","17.50","","5.93%"
